_id,RSN,YEAR REGISTERED,YEAR BUILT,YEAR EVALUATED,PROPERTY TYPE,WARDNAME,SITE ADDRESS,CONFIRMED STOREYS,CONFIRMED UNITS,EVALUATION COMPLETED ON,CURRENT BUILDING EVAL SCORE,PROACTIVE BUILDING SCORE,CURRENT REACTIVE SCORE,NO OF AREAS EVALUATED,EXTERIOR GROUNDS,BUILDING EXTERIOR,BALCONY GUARDS,WINDOWS,EXT. RECEPTACLE STORAGE AREA,EXTERIOR WALKWAYS,INTERCOM,EMERGENCY CONTACT SIGN,LOBBY FLOORS,LAUNDRY ROOM,INT. RECEPTACLE STORAGE AREA,MAIL RECEPTACLES,EXTERIOR DOORS,POOLS,OTHER AMENITIES,PARKING AREAS,ELEVATOR MAINTENANCE,INTERIOR HALLWAY FLOORS,COMMON AREA VENTILATION,ELECTRICAL SERVICES / OUTLETS,STAIRWELL - WALLS AND CEILING,STAIRWELL - LANDING AND STEPS,STAIRWELL LIGHTING,INT. HANDRAIL / GUARD - SAFETY,GRAFFITI,BUILDING CLEANLINESS,COMMON AREA PESTS,TENANT NOTIFICATION BOARD,CLEANING LOG,VITAL SERVICE PLAN,ELECTRICAL SAFETY PLAN,STATE OF GOOD REPAIR PLAN,TENANT SERVICE REQUEST LOG,GRID,LATITUDE,LONGITUDE,X,Y,BUILDING SCORE CATEGORY
1070,4232595,2017,1963,2023,PRIVATE,Etobicoke Centre,1139 ROYAL YORK RD,10,90,2023-06-26,95,95,0,43,2,2,3,3,3,2,3,3,3,3,3,3,3,-1,-1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0230,43,-79,303504,4835462,Excellent
1071,4232595,2017,1963,2025,PRIVATE,Etobicoke Centre,1139 ROYAL YORK RD,10,90,2025-11-24,98,98,0,42,3,3,3,3,3,2,3,3,3,3,-1,3,3,-1,-1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0230,43,-79,303504,4835462,Excellent
1072,4232598,2017,1963,2024,PRIVATE,Etobicoke Centre,1141 ROYAL YORK RD,10,91,2024-07-31,91,91,0,44,3,1,3,2,-1,2,3,2,3,3,2,3,3,-1,-1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0230,43,-79,303467,4835424,Excellent
1073,4155344,2017,1964,2023,PRIVATE,Etobicoke Centre,1407 ROYAL YORK RD,13,162,2023-09-29,98,98,0,45,2,2,3,3,3,3,3,3,3,3,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0230,43,-79,302663,4837981,Excellent
1074,4155344,2017,1964,2025,PRIVATE,Etobicoke Centre,1407 ROYAL YORK RD,13,162,2025-12-01,99,99,0,45,3,3,3,3,3,3,3,3,3,3,-1,3,3,-1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0230,43,-79,302663,4837981,Excellent
1075,4155351,2017,1995,2024,SOCIAL HOUSING,Etobicoke Centre,1447 ROYAL YORK RD,4,108,2024-08-02,94,94,0,44,3,3,-1,2,-1,3,3,1,3,3,3,3,3,-1,3,3,3,2,3,3,3,3,2,3,3,3,3,1,3,3,3,3,3,W0224,43,-79,302554,4838286,Excellent
1076,4154916,2017,1962,2023,PRIVATE,Don Valley East,267 ROYWOOD DR,7,72,2023-10-19,87,87,0,45,3,2,2,3,3,2,3,3,2,2,-1,3,3,-1,-1,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,N1622,43,-79,318048,4846599,Good
1077,4154916,2017,1962,2025,PRIVATE,Don Valley East,267 ROYWOOD DR,7,72,2025-06-14,92,92,0,45,3,2,2,3,3,3,3,3,3,3,-1,3,3,-1,-1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N1622,43,-79,318048,4846599,Excellent
1078,4154841,2017,1967,2024,PRIVATE,Don Valley North,10 RUDDINGTON DR,13,155,2024-06-25,88,88,0,43,3,2,3,1,3,3,3,1,3,3,-1,3,3,-1,-1,3,3,2,3,3,1,3,3,3,3,2,3,1,3,3,1,3,3,N1721,43,-79,313529,4849654,Good
1079,4156564,2017,1968,2024,PRIVATE,Don Valley North,11 RUDDINGTON DR,13,155,2024-07-22,95,95,0,45,3,3,2,2,2,3,3,3,3,3,-1,3,3,-1,-1,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,N1721,43,-79,313501,4849541,Excellent
1080,4154845,2017,1968,2025,PRIVATE,Don Valley North,50 RUDDINGTON DR,14,189,2025-07-29,90,90,0,44,3,1,3,2,3,3,3,1,3,3,-1,-1,3,3,-1,2,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,N1721,43,-79,313581,4849841,Good
1081,4154845,2017,1968,2023,PRIVATE,Don Valley North,50 RUDDINGTON DR,14,189,2023-09-16,95,95,0,45,3,3,3,3,3,2,3,2,3,3,-1,-1,3,3,-1,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,N1721,43,-79,313581,4849841,Excellent
1082,4154844,2017,1966,2024,PRIVATE,Don Valley North,60 RUDDINGTON DR,18,179,2024-09-27,89,89,0,44,3,2,3,1,3,3,3,3,3,3,-1,-1,2,-1,-1,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,N1721,43,-79,313640,4849905,Good
1083,4154843,2017,1986,2023,PRIVATE,Don Valley North,70 RUDDINGTON DR,18,107,2023-08-23,96,96,0,47,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,3,1,N1721,43,-79,313611,4850015,Excellent
1084,4154843,2017,1986,2025,PRIVATE,Don Valley North,70 RUDDINGTON DR,18,107,2025-07-29,95,95,0,43,2,3,3,3,3,2,3,1,3,3,-1,3,3,3,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N1721,43,-79,313611,4850015,Excellent
1085,4152907,2017,1967,2023,PRIVATE,Parkdale-High Park,1 RUNNYMEDE RD,4,28,2023-08-08,83,83,0,39,3,2,-1,3,2,2,3,3,2,2,-1,3,2,-1,-1,3,-1,3,3,3,3,2,2,1,2,3,3,3,1,3,1,3,1,S0430,43,-79,306885,4833802,Good
1086,4152907,2017,1967,2025,PRIVATE,Parkdale-High Park,1 RUNNYMEDE RD,4,28,2025-07-22,90,90,0,39,3,3,-1,3,3,3,3,3,3,2,-1,3,3,-1,-1,3,-1,3,3,3,1,1,3,1,3,3,3,3,3,3,1,3,3,S0430,43,-79,306885,4833802,Good
1087,5355461,2023,1952,2024,PRIVATE,Parkdale-High Park,109 RUNNYMEDE RD,3,11,2024-07-11,87,87,0,36,3,3,-1,3,3,2,2,1,3,1,-1,3,3,-1,-1,2,-1,3,-1,-1,3,3,3,1,3,3,3,2,3,3,3,3,3,S0430,43,-79,306743,4834277,Good
1088,4152911,2017,1960,2024,PRIVATE,Parkdale-High Park,111 RUNNYMEDE RD,4,16,2024-07-11,83,83,0,36,3,3,-1,1,3,3,3,3,3,2,-1,3,3,-1,-1,2,-1,3,-1,-1,3,3,3,1,3,2,3,1,1,1,1,1,3,S0430,43,-79,306741,4834291,Good
1089,4152912,2017,1927,2024,PRIVATE,Parkdale-High Park,117 RUNNYMEDE RD,4,42,2024-07-11,84,84,0,35,3,2,-1,3,-1,3,1,3,2,2,3,3,3,-1,-1,-1,-1,2,-1,3,2,3,3,1,3,3,3,3,3,1,3,2,3,S0430,43,-79,306744,4834308,Good
1090,4152921,2017,1975,2023,PRIVATE,Parkdale-High Park,494 RUNNYMEDE RD,3,36,2023-09-21,87,87,0,39,3,2,-1,3,2,3,2,3,3,1,-1,3,3,-1,-1,2,-1,3,3,3,2,2,3,3,3,1,3,2,3,3,1,3,1,S0426,43,-79,306389,4835291,Good
1091,4152921,2017,1975,2025,PRIVATE,Parkdale-High Park,494 RUNNYMEDE RD,3,36,2025-07-30,91,91,0,38,2,3,-1,3,2,3,3,3,3,3,-1,3,3,-1,-1,1,-1,3,-1,3,1,1,3,3,3,3,3,2,3,3,3,3,3,S0426,43,-79,306389,4835291,Excellent
1092,4229124,2017,1955,2023,PRIVATE,Davenport,12 RUSHOLME DR,4,29,2023-09-21,91,91,0,39,3,2,-1,2,2,3,3,3,3,3,-1,3,3,-1,-1,3,-1,3,3,3,2,2,3,3,3,3,3,3,3,2,2,3,3,S0934,43,-79,310547,4834236,Excellent
1093,4229124,2017,1955,2025,PRIVATE,Davenport,12 RUSHOLME DR,4,29,2025-06-16,96,96,0,40,3,3,-1,2,3,2,3,3,3,3,3,3,3,-1,-1,3,-1,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,S0934,43,-79,310547,4834236,Excellent
1094,4153155,2017,1955,2023,PRIVATE,Davenport,14 RUSHOLME DR,4,22,2023-08-24,96,96,0,35,3,3,-1,3,3,2,3,3,3,2,-1,3,3,-1,-1,2,-1,3,-1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,S0934,43,-79,310544,4834258,Excellent
1095,4153155,2017,1955,2025,PRIVATE,Davenport,14 RUSHOLME DR,4,22,2025-06-16,96,96,0,40,3,3,-1,2,3,2,3,3,3,3,3,3,3,-1,-1,3,-1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,S0934,43,-79,310544,4834258,Excellent
1096,4153154,2017,1940,2024,PRIVATE,Davenport,19-21 RUSHOLME RD,3,11,2024-07-08,82,82,0,38,3,1,3,3,3,3,3,1,3,1,-1,3,3,-1,-1,-1,-1,3,-1,3,3,2,2,2,2,2,3,1,1,3,1,3,2,S0934,43,-79,310695,4834246,Good
1097,4153164,2017,1968,2025,PRIVATE,Davenport,323 RUSHOLME RD,20,226,2025-06-16,85,87,-2,45,3,2,3,2,-1,3,3,3,3,2,1,3,3,-1,-1,1,3,3,2,3,3,1,3,3,2,3,3,3,3,3,3,3,3,S0934,43,-79,310404,4835239,Good
1098,4153164,2017,1968,2023,PRIVATE,Davenport,323 RUSHOLME RD,20,226,2023-09-21,92,92,0,46,3,2,3,2,3,3,3,3,3,3,3,3,3,-1,-1,2,3,2,3,3,2,2,3,1,3,3,3,3,3,3,3,3,3,S0934,43,-79,310404,4835239,Excellent
1099,4156290,2017,1969,2024,PRIVATE,Davenport,357 RUSHOLME RD,16,267,2024-06-26,81,83,-2,41,3,1,2,1,-1,2,3,3,2,3,3,-1,2,-1,-1,2,3,2,-1,-1,2,2,3,1,3,3,3,3,3,3,3,3,3,S0934,43,-79,310375,4835342,Good
1100,4153367,2017,1957,2023,PRIVATE,Toronto-St. Paul's,159 RUSSELL HILL RD,4,18,2023-09-15,92,92,0,44,3,2,3,3,-1,2,3,3,3,3,3,2,3,-1,-1,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,S1237,43,-79,312374,4837776,Excellent
1101,4153367,2017,1957,2025,PRIVATE,Toronto-St. Paul's,159 RUSSELL HILL RD,4,18,2025-07-17,97,97,0,44,2,3,3,3,-1,3,3,3,3,3,3,3,3,-1,-1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,S1237,43,-79,312374,4837776,Excellent
1102,4153369,2017,1959,2024,PRIVATE,Toronto-St. Paul's,221 RUSSELL HILL RD,4,18,2024-07-11,99,99,0,42,3,3,2,3,-1,3,3,3,3,3,3,3,3,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1237,43,-79,312321,4837884,Excellent
1103,4153370,2017,1960,2024,PRIVATE,Toronto-St. Paul's,263 RUSSELL HILL RD,7,52,2024-11-06,91,91,0,43,3,2,3,2,2,2,3,3,3,3,-1,3,2,-1,-1,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,S1237,43,-79,312259,4838132,Excellent
1104,4153371,2017,1960,2025,PRIVATE,Toronto-St. Paul's,265 RUSSELL HILL RD,8,48,2025-08-27,86,86,0,41,3,3,3,3,3,1,3,3,3,3,-1,3,3,-1,-1,2,3,3,1,1,3,1,3,3,3,3,3,1,3,3,3,3,3,S1237,43,-79,312255,4838147,Good
1105,4153941,2017,1937,2024,PRIVATE,Toronto-St. Paul's,540 RUSSELL HILL RD,5,32,2024-06-26,90,90,0,38,3,3,2,3,-1,2,3,3,3,3,-1,3,2,-1,-1,3,3,3,-1,-1,3,2,3,1,3,3,3,3,3,3,3,3,3,S1226,43,-79,311581,4840101,Good
1106,4153940,2017,1954,2025,PRIVATE,Toronto-St. Paul's,555 RUSSELL HILL RD,5,32,2025-11-05,91,92,-1,43,3,2,2,3,2,3,3,3,3,2,-1,3,3,-1,-1,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,S1226,43,-79,311623,4840112,Excellent
1107,4153940,2017,1954,2023,PRIVATE,Toronto-St. Paul's,555 RUSSELL HILL RD,5,32,2023-08-14,93,93,0,43,3,2,2,2,2,3,3,3,3,2,-1,2,3,-1,-1,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,S1226,43,-79,311623,4840112,Excellent
1108,4154320,2017,1958,2024,PRIVATE,York South-Weston,512 RUSTIC RD,3,23,2024-06-20,97,97,0,41,3,2,3,3,-1,3,3,3,3,3,3,3,3,-1,-1,2,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0523,43,-79,306459,4841869,Excellent
1109,5377083,1900,1958,2024,PRIVATE,York South-Weston,270 RYDING AVE,3,16,2024-09-10,81,81,0,37,3,1,-1,2,2,3,2,3,3,3,3,3,3,-1,-1,1,-1,2,-1,3,2,3,2,3,2,3,3,1,2,2,2,2,2,W0540,43,-79,306383,4836324,Good
1110,4153567,2017,1985,2024,TCHC,Toronto Centre,123 SACKVILLE ST,3,20,2024-06-21,81,81,0,38,2,2,-1,1,3,3,3,2,3,-1,-1,3,2,-1,3,3,-1,3,-1,3,1,2,2,1,1,2,3,3,3,3,3,3,3,S1330,43,-79,315953,4835024,Good
1111,4156772,2017,2015,2024,TCHC,Toronto Centre,180 SACKVILLE ST,9,83,2024-06-20,96,96,0,42,3,2,-1,3,-1,3,3,3,3,3,3,3,3,-1,-1,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,S1330,-1,-1,315865,4835184,Excellent
1112,4156706,2017,2013,2024,TCHC,Toronto Centre,230 SACKVILLE ST,10,155,2024-08-26,92,92,0,46,3,3,3,3,2,3,3,3,3,3,2,3,3,-1,3,2,3,3,3,3,2,2,3,3,2,3,3,3,1,3,3,3,3,S1330,-1,-1,315831,4835315,Excellent
1113,4155823,2017,2009,2024,TCHC,Toronto Centre,246 SACKVILLE ST,8,61,2024-06-20,91,91,0,44,3,2,3,3,-1,3,3,3,2,3,3,3,2,-1,2,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,S1330,43,-79,315800,4835394,Excellent
1114,4285984,2017,2009,2023,TCHC,Toronto Centre,252 SACKVILLE ST,22,159,2023-08-16,91,91,0,43,3,2,3,2,-1,3,3,3,3,2,3,3,3,-1,3,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,S1330,43,-79,315793,4835425,Excellent
1115,4285984,2017,2009,2025,TCHC,Toronto Centre,252 SACKVILLE ST,22,159,2025-11-18,97,97,0,42,3,3,-1,3,-1,3,3,3,3,2,3,3,3,-1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1330,43,-79,315793,4835425,Excellent
1116,4167685,2017,1948,2024,TCHC,Toronto Centre,295 SACKVILLE ST,3,48,2024-08-27,68,68,0,38,2,1,2,2,2,2,3,3,1,1,-1,1,2,-1,-1,-1,-1,1,2,2,1,2,2,3,2,1,3,3,1,3,3,3,3,S1330,43,-79,315813,4835552,Fair
1117,4569135,2019,1956,2025,PRIVATE,Toronto-Danforth,135 SAMMON AVE,3,11,2025-12-14,94,94,0,38,3,2,-1,3,3,3,3,3,3,3,-1,3,2,-1,-1,2,-1,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,2,S1422,43,-79,317493,4838136,Excellent
1118,4569135,2019,1956,2023,PRIVATE,Toronto-Danforth,135 SAMMON AVE,3,11,2023-08-16,95,95,0,41,3,2,-1,3,3,3,3,3,3,2,-1,3,3,-1,-1,2,-1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,S1422,43,-79,317493,4838136,Excellent
1119,4154105,2017,1955,2024,PRIVATE,Toronto-Danforth,280 SAMMON AVE,4,34,2024-09-05,72,75,-3,38,3,3,-1,2,1,2,3,3,2,3,-1,2,2,-1,-1,2,-1,2,2,3,1,2,3,3,3,1,3,2,3,1,1,1,3,S1426,43,-79,317924,4838311,Good
1120,4154106,2017,1950,2023,PRIVATE,Toronto-Danforth,325 SAMMON AVE,3,26,2023-06-22,90,90,0,38,3,2,-1,3,2,3,3,1,2,3,-1,3,3,-1,-1,2,-1,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,S1426,43,-79,318100,4838309,Good
1121,4154106,2017,1950,2025,PRIVATE,Toronto-Danforth,325 SAMMON AVE,3,26,2025-07-02,94,94,0,37,3,2,-1,3,2,3,3,3,2,3,-1,3,3,-1,-1,-1,-1,2,-1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,S1426,43,-79,318100,4838309,Excellent
1122,5411150,2024,2023,2024,PRIVATE,Etobicoke-Lakeshore,20 SAMUEL WOOD WAY,21,233,2024-08-28,99,99,0,42,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,W0323,43,-79,301537,4832560,Excellent
